Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2015-11-24,177.39410400390625,177.80083153927777,175.75023018100086,176.1400069645883,98874400
2015-11-25,177.3686981201172,177.7245863574192,177.10600670077966,177.5212161091168,51980100
2015-11-27,177.5719757080078,177.77534586499593,176.9788289121639,177.4618152567688,37317800
2015-11-30,176.83485412597656,177.8516794784685,176.72469362849768,177.73305006950503,112822700
2015-12-01,178.52108764648438,178.63972998649987,177.19074446791697,177.47037370587634,97858400
2015-12-02,176.6992645263672,178.79223628885876,176.44505496941335,178.47023665474154,108441300
2015-12-03,174.2249755859375,177.22461199476996,173.4962484574048,176.95346463023668,166224200
2015-12-04,177.6228790283203,177.9194589979419,174.224983857138,174.224983857138,192913900
2015-12-07,176.54672241210938,177.71606552680555,175.57225473195692,177.2923872996871,102027100
2015-12-08,175.36041259765625,176.49586712366244,174.36900711483295,174.97063587601625,103372400
2015-12-09,173.9961700439453,176.8263374790196,173.01323346050515,174.71642819707358,162401500
2015-12-10,174.4452667236328,175.7671407055222,173.82670014075038,174.06395891033907,116128900
2015-12-11,171.0642852783203,172.97930576422348,170.75075467112256,172.30990001031822,211173300
2015-12-14,171.9286346435547,172.05574588074552,169.42893546774943,171.2253401022305,182385200
2015-12-15,173.73350524902344,174.64865183684773,171.90321207337485,173.4538760474965,154069600
2015-12-16,176.27560424804688,176.5806531616255,173.53864586737308,174.86898909489898,197017000
2015-12-17,173.58944702148438,176.6568733064636,173.5724962717811,176.5890832372841,173092500
2015-12-18,170.4969482421875,172.9774208528692,170.33499025935393,172.8410468205844,251393500
2015-12-21,171.90342712402344,172.08243676432988,170.55663418463442,171.68180790865023,99094300
2015-12-22,173.46328735351562,173.7616323624081,171.8011110342458,172.7984168258077,111026200
2015-12-23,175.61135864257812,175.65398122132467,174.3839012115534,174.4776656821618,110987200
2015-12-24,175.32147216796875,175.87553948653792,175.09985304448932,175.3555754217843,48539600
2015-12-28,174.92092895507812,174.9635385301302,173.83837781308856,174.62258389019897,65899900
2015-12-29,176.78761291503906,177.12004812797682,175.99488779441106,176.02897804415124,92640700
2015-12-30,175.53457641601562,176.62565945381147,175.38967010008963,176.54041432369937,63317700
2015-12-31,173.77865600585938,175.50050638110747,173.77865600585938,174.85268754001774,114877900
2016-01-04,171.349365234375,171.35788454770588,169.27802751547435,170.89759450271976,222353500
2016-01-05,171.63917541503906,172.09946545318246,170.52253407578993,171.67326567444096,110845800
2016-01-06,169.47406005859375,170.53102702223464,168.43413171872683,169.06489896952337,152112600
2016-01-07,165.40811157226562,168.29774511235541,165.016002112566,166.49918179936492,213436100
2016-01-08,163.59249877929688,166.94243533813776,163.3026860916041,166.37984858679297,209817200
2016-01-11,163.7544403076172,164.862562068392,161.80245151115955,164.52159452307103,187941300
2016-01-12,165.07568359375,165.83431859770556,162.92763329906208,165.2120706297964,172330500
2016-01-13,160.9586181640625,166.09858671585536,160.57504094505728,165.74909975798107,221168900
2016-01-14,163.60101318359375,164.73470596429505,159.9612770528286,161.57231142401824,240795600
2016-01-15,160.08914184570312,160.89891873818553,158.1371527888104,159.20265212275666,324846400
2016-01-19,160.30227661132812,162.0496985007417,158.7168127369871,161.92184375546682,195244400
2016-01-20,158.24798583984375,159.82493035531735,154.3013844040817,157.71950223224306,286547800
2016-01-21,159.13442993164062,160.9926541920666,157.38700873750363,158.72528190296927,195772900
2016-01-22,162.399169921875,162.60373749471694,161.00123514558555,161.76838955691338,168319600
2016-01-25,159.9442138671875,162.083731558046,159.74816565809718,161.8876833489557,130371700
2016-01-26,162.1263885498047,162.40768195644065,160.26816381131735,160.60911842182992,141036800
2016-01-27,160.3618621826172,163.28558513209376,159.44978881522616,161.5978383945142,185681700
2016-01-28,161.19717407226562,162.1262858529753,159.5349986373776,161.92171841888225,143798800
2016-01-29,165.1268310546875,165.2632180953378,161.85362011858456,161.97295552750754,210529300
2016-02-01,165.06715393066406,165.85989220967747,163.5243129544943,164.11247067614661,136061600
2016-02-02,162.0922393798828,163.6350798925802,161.5637430171073,163.6265605827183,182564900
2016-02-03,163.06394958496094,163.47309750899547,159.4838759848583,163.15771400573738,205054900
2016-02-04,163.3197479248047,164.300002138301,161.92181327771752,162.5611128969327,139531800
2016-02-05,160.20849609375,163.37942352504908,159.56919641819107,162.7997980623699,180788300
2016-02-08,158.05191040039062,158.64858743650686,155.81862791953398,158.35025542174068,191526700
2016-02-09,158.0603790283203,159.34751015768657,156.15953243473473,156.2959194297078,184513100
2016-02-10,157.9240264892578,160.5408856520057,157.7961587866361,158.89576119890793,148214100
2016-02-11,155.86978149414062,156.92676161349908,154.36103065595123,155.42653008839872,219058900
2016-02-12,159.0833282470703,159.1003668729081,156.80742306560654,157.6598225945406,127632400
2016-02-16,161.7683868408203,161.79395778699623,159.93573299642674,160.90746797086635,120250700
2016-02-17,164.41082763671875,164.7858855158272,162.81683165050777,162.94469938561372,136009500
2016-02-18,163.73745727539062,164.74329569724924,163.42207354460004,164.68362147434974,102343000
2016-02-19,163.6606903076172,163.8141159616207,162.33946859183806,162.95319722101826,114793000
2016-02-22,166.03038024902344,166.17528660906305,165.18650002770306,165.25469355123667,103640300
2016-02-23,163.93348693847656,165.63828603056595,163.81413851570883,165.36551193267093,111455300
2016-02-24,164.68359375,164.96488716791202,161.376292274379,162.49293362614227,150812200
2016-02-25,166.6781768798828,166.6867091982967,164.3681817351478,165.13533601058816,110728300
2016-02-26,166.2946319580078,167.64994417691912,166.1326739557633,167.5561927088675,129833700
2016-02-29,164.99044799804688,167.26635314169567,164.79439975149316,166.31166984725903,125918100
2016-03-01,168.86886596679688,168.95411111968372,165.74908066595103,166.22642230631524,141799700
2016-03-02,169.6275177001953,169.67865959432763,168.1358184239373,168.55349890366034,102415000
2016-03-03,170.29234313964844,170.30939476869537,168.86883776890915,169.4484630906838,95172200
2016-03-04,170.84645080566406,171.6306699074241,169.65309653183112,170.48844452351418,129293600
2016-03-07,170.9827880859375,171.39194915205573,169.84057604116762,169.91728886359644,100219000
2016-03-08,169.11607360839844,170.41172462823013,168.95412861168182,169.90029267771263,123974900
2016-03-09,169.95143127441406,170.3009052148483,169.14164127361622,169.93437964108534,94801200
2016-03-10,170.08778381347656,171.39196696320923,168.24661085093794,170.44580303518114,156838700
2016-03-11,172.83253479003906,172.87515737051191,170.07076846496093,171.55393541536648,137964500
2016-03-14,172.61087036132812,173.0711602927289,171.9886224705105,172.32105770057274,73612000
2016-03-15,172.32958984375,172.63645415639417,171.37490665178285,171.6391483919464,93169100
2016-03-16,173.32691955566406,173.73608070010943,171.80113010008066,171.84375267845013,129303200
2016-03-17,174.42648315429688,174.93791496035269,172.84101984301822,173.24164857804865,134278500
2016-03-18,175.11195373535156,175.45466687275342,174.61501053455115,174.9320208403313,138372400
2016-03-21,175.36044311523438,175.59178170557664,174.61503474750597,174.8463733378482,72926700
2016-03-22,175.26617431640625,175.84022602383456,174.4179547081722,174.58073495388925,97471900
2016-03-23,174.10943603515625,175.0690429037797,173.9380664597623,174.8805468297768,81052500
2016-03-24,174.03237915039062,174.06665830766948,172.85000969762902,173.0727719252698,84360900
2016-03-28,174.13519287109375,174.6664021133323,173.68109211750266,174.45220315131132,62408200
2016-03-29,175.74598693847656,175.85737459926335,173.41550083090218,173.7239479061302,92922900
2016-03-30,176.51710510253906,177.24537381510726,176.14867604610097,176.7570069224049,86365300
2016-03-31,176.08868408203125,176.85123185401963,175.92589078121347,176.4228339355168,94584100
2016-04-01,177.2881622314453,177.4766583287403,174.76918081638024,175.08620411110252,114423500
2016-04-04,176.71412658691406,177.41670538979497,176.40567958847026,177.21106969961048,63497000
2016-04-05,174.94915771484375,176.72271843766734,174.69211632893175,175.36041608810214,99662200
2016-04-06,176.8598175048828,176.91979949642996,174.76923330603313,174.949166207006,91839800
2016-04-07,174.74351501464844,176.12295688784425,174.0066700437426,175.76310419140196,113859000
2016-04-08,175.21475219726562,176.37143182999074,174.67496662550494,175.9344575771684,95040600
2016-04-11,174.80348205566406,176.55991605315307,174.70923399510613,175.85733722469095,83757500
2016-04-12,176.4314727783203,176.71421709451224,174.52938415933647,174.974921846094,115350600
2016-04-13,178.2135467529297,178.2992315721819,177.21966037374267,177.35675085507907,96336400
2016-04-14,178.2221221923828,178.72764174267016,177.87084578623103,178.27354093165093,65212900
2016-04-15,178.02503967285156,178.35918952953867,177.69945306809643,178.2220990566242,75761600
2016-04-18,179.27597045898438,179.3102365409719,177.35674302599924,178.02504275092846,82531000
2016-04-19,179.84146118164062,180.09850257638064,179.01894440687462,179.7043837682919,88316100
2016-04-20,180.0128173828125,180.71538319738377,179.40448656315047,179.88429015820745,81100300
2016-04-21,179.04466247558594,180.1413603177146,178.770481478219,180.0299726533256,85695000
2016-04-22,179.04466247558594,179.31883039928334,178.13646080072965,178.68480972179398,99251700
2016-04-25,178.73619079589844,178.77903320505052,177.8194129199816,178.4363070055017,66166500
2016-04-26,179.00177001953125,179.51585270904462,178.52196648194058,179.10458132796757,75864200
2016-04-27,179.37022399902344,179.76434278540742,178.2563867322697,178.6162394356207,77329400
2016-04-28,177.7423095703125,179.72150603792525,177.32248794001168,178.6076818097517,97216200
2016-04-29,176.78271484375,177.46815423752673,175.66887746307142,177.11686475058667,142424100
2016-05-02,178.18785095214844,178.36777077654165,176.85125139055384,177.28821260917718,62188000
2016-05-03,176.6370086669922,177.18535740451688,175.88302425027132,176.9454556489539,106422100
2016-05-04,175.6517333984375,176.37145193404604,175.1462269244799,175.6346068924404,92243800
2016-05-05,175.6174774169922,176.48283667170847,175.18907941637966,176.1229839200343,67619200
2016-05-06,176.26004028320312,176.30288268970136,174.6835390839366,174.83775605892995,89315000
2016-05-09,176.4057159423828,176.84267716620027,175.9516151391014,176.13154803930183,74374900
2016-05-10,178.59909057617188,178.61623015363153,177.0482921945811,177.11683743075275,77472200
2016-05-11,176.92831420898438,178.67617170590023,176.92831420898438,178.1363992984057,81727000
2016-05-12,176.97975158691406,177.77657853878998,175.96016241690472,177.60520890704558,89586300
2016-05-13,175.43751525878906,177.23679179088904,175.11194172269205,176.6798797123981,96474600
2016-05-16,177.16827392578125,177.64807758882606,175.54893002617038,175.60891202088564,77486800
2016-05-17,175.5146026611328,177.18535164509038,174.98338044222638,176.8940442476136,114924900
2016-05-18,175.56600952148438,176.7569550181244,174.46931207452084,175.16331449774538,120062100
2016-05-19,174.95770263671875,175.24901007585314,173.74105414945168,174.83775174568302,115430500
2016-05-20,176.06300354003906,176.5856495897192,175.5232179108224,175.5746235757633,104990400
2016-05-23,175.82310485839844,176.3628774235776,175.63460870113943,176.08013318768909,58682600
2016-05-24,178.10215759277344,178.41918096238476,176.61990436268468,176.64560719350888,93537800
2016-05-25,179.31024169921875,179.73007638923065,178.10215636414455,178.78759568661934,76621400
2016-05-26,179.3616485595703,179.67867192911402,179.0446382636944,179.44733337807787,55280700
2016-05-27,180.1327362060547,180.14129945670322,179.47299984349428,179.52440549471572,64211200
2016-05-31,179.7900390625,180.51832076866415,179.22455066056082,180.4069331239487,109879400
2016-06-01,180.158447265625,180.33836705312308,178.97606493883183,179.17312430207545,69936200
2016-06-02,180.70687866210938,180.724005172021,179.27603066418789,179.75583441514698,63044700
2016-06-03,180.16700744628906,180.51829683792445,178.95035906240446,180.14130461994165,101757100
2016-06-06,181.0838165283203,181.44366923317557,180.36409804494207,180.52689135578157,64887000
2016-06-07,181.3665313720703,181.93201974617935,181.21231440113144,181.23801722962125,60974800
2016-06-08,181.9577178955078,182.0862451083183,181.3751030331656,181.50361717230984,66170900
2016-06-09,181.70925903320312,181.82920992502926,180.94671127652285,181.22087914055396,73786900
2016-06-10,179.9871063232422,180.6639692766784,179.4387444412008,180.32125617406936,113829200
2016-06-13,178.59909057617188,180.24413702329028,178.51341883620756,179.37877792974894,117751200
2016-06-14,178.24778747558594,178.8475549776816,177.2881803900985,178.21352139696108,125059300
2016-06-15,177.9993896484375,179.37883189140354,177.81089346067785,178.2478547648456,109124500
2016-06-16,178.530517578125,178.7018871787393,176.14862655463432,177.9993084224827,149533100
2016-06-17,177.86566162109375,178.45130632704567,177.20249429328544,178.4254698336451,117055700
2016-06-20,179.01112365722656,180.5269215164883,178.92499325339105,179.84653863614398,82789600
2016-06-21,179.51931762695312,179.93271478902562,178.95088831556663,179.39874290711285,72461700
2016-06-22,179.22645568847656,180.43220262116805,179.08003135796923,179.70013353525513,95560500
2016-06-23,181.56040954589844,181.61208252837645,180.23408814289908,180.69915812685494,102731400
2016-06-24,175.04078674316406,181.59491220050026,174.59293221402987,175.37667435460045,333444400
2016-06-27,171.90582275390625,173.62832593524135,171.087623229447,173.6197050086746,230775800
2016-06-28,175.00628662109375,175.0321231124656,173.21488208327443,173.52493312139035,159382400
2016-06-29,177.98626708984375,178.2187955706682,176.31543680545238,176.41878279692992,137328600
2016-06-30,180.41497802734375,180.46665101968745,177.90012498058624,178.45994639484078,165021900
2016-07-01,180.79391479492188,181.28483446196736,180.25132214011478,180.41496202912995,106055300
2016-07-05,179.49342346191406,180.07046037446162,178.89055005639082,179.95849347713065,109803700
2016-07-06,180.56997680664062,180.6905514803991,178.33071784637863,178.9938851228772,96021500
2016-07-07,180.45806884765625,181.42266655272925,179.68294756917373,180.75089127360224,85593800
2016-07-08,183.1451416015625,183.39491191686867,181.53460536661555,181.7671469708112,133971000
2016-07-11,183.79107666015625,184.36812676691395,183.4035160885691,183.61022119285494,73633900
2016-07-12,185.1260528564453,185.4274962122929,183.81694657460906,184.7643287144231,101275600
2016-07-13,185.10023498535156,185.55669738729466,184.6093282937933,185.54808960030576,87324100
2016-07-14,186.1337127685547,186.6074038307917,185.73754434679864,186.37486219266478,91230900
2016-07-15,185.88394165039062,186.90021227000773,185.4360871212703,186.70212807395063,107155400
2016-07-18,186.38343811035156,186.54707799612112,185.74610727673718,186.0044853520757,58725900
2016-07-19,186.1939697265625,186.22841400531445,185.7116709741028,185.9614281346068,54345700
2016-07-20,186.96910095214844,187.21025034141533,186.19397979259855,186.19397979259855,58159500
2016-07-21,186.2628631591797,187.08104944519442,185.8150087053482,186.85712878910607,67777300
2016-07-22,187.0982666015625,187.14993958503408,186.11644049064034,186.38342633301286,62787500
2016-07-25,186.5901336669922,186.94324993873093,186.00448895043974,186.89157695099453,55873100
2016-07-26,186.6762237548828,187.03794773256527,185.82358021642625,186.48674741300357,70080500
2016-07-27,186.47821044921875,187.12414918502682,185.70307608125472,187.05524747620842,84083900
2016-07-28,186.69349670410156,186.98631906852614,185.81501646917246,186.28008651022003,65035700
2016-07-29,186.99490356445312,187.3566275828089,186.14227307177654,186.42648761655332,79519400
2016-08-01,186.8398895263672,187.45137068953943,186.38342731442597,187.05520238640187,73311400
2016-08-02,185.64276123046875,186.74516208593636,184.79873845023837,186.59012998413212,92295500
2016-08-03,186.1853790283203,186.24567295299434,185.28107529146993,185.58250548986754,53993600
2016-08-04,186.38343811035156,186.70209695633136,184.52313173789997,186.2973077046871,46585500
2016-08-05,187.90780639648438,187.95087159074765,186.38340102445193,186.38340102445193,71892200
2016-08-08,187.7958984375,188.20068770727,187.52891256630178,188.09732858751346,39906500
2016-08-09,187.90780639648438,188.4073337383034,187.5805398317184,187.86475434387333,51251700
2016-08-10,187.44277954101562,188.0973259626143,187.08966326522395,188.01981648012008,57941100
2016-08-11,188.3126220703125,188.56239234720027,187.70974869073623,187.97673453443045,72504300
2016-08-12,188.14901733398438,188.36433021912543,187.74422805858674,188.00259300743156,61313500
2016-08-15,188.69155883789062,189.0446750523496,188.51070341015026,188.519311192825,49813500
2016-08-16,187.7183380126953,188.33842685468366,187.7183380126953,188.2695383157475,53213600
2016-08-17,188.0714874267578,188.20929082191054,186.90880577700102,187.75282857441525,75134300
2016-08-18,188.49354553222656,188.52798981752144,187.93373718999425,188.045690973446,52989300
2016-08-19,188.21792602539062,188.39879465058428,187.52893523256552,188.01984182953626,75443000
2016-08-22,188.2092742919922,188.44181585818208,187.6064009182165,187.97673272580232,61368800
2016-08-23,188.5883026123047,189.13089543700545,188.52800867993383,188.82945205846966,53399200
2016-08-24,187.62359619140625,188.53652044353123,187.2015783341412,188.44178227727383,71728900
2016-08-25,187.4944305419922,187.91644846661848,187.08103354218,187.23605248898943,69224800
2016-08-26,187.14129638671875,188.71738790328791,186.24560078262303,187.6838889318998,122506300
2016-08-29,188.06288146972656,188.32986733689438,187.23607423243263,187.2705316523831,70502200
2016-08-30,187.75283813476562,188.26097339590362,187.19302988322792,187.97675880704955,58114500
2016-08-31,187.21888732910156,187.5375462333296,186.43514517591976,187.41697152835218,85269500
2016-09-01,187.22743225097656,187.52025455879533,186.0561298780487,187.21020354414816,97844200
2016-09-02,188.0714874267578,188.50211318036884,187.4944504939176,188.08871613656567,79293900
2016-09-06,188.63990783691406,188.71741731497627,187.63224519714208,188.3556932756982,56702100
2016-09-07,188.62271118164062,188.80357980284293,188.0112298952537,188.47629998431339,76554900
2016-09-08,188.1920623779297,188.56240736021894,187.88201130922556,188.28680056952413,74102900
2016-09-09,183.687744140625,186.91743770996973,183.6619076434028,186.8657647155253,221589100
2016-09-12,186.32318115234375,186.72797048427162,182.85233801048713,182.9212397203533,168110900
2016-09-13,183.6446533203125,185.2982546202072,183.01594340615708,185.03126875837359,182828800
2016-09-14,183.5758056640625,184.91074850786285,183.01599728198116,183.6963803836643,134185500
2016-09-15,185.41021728515625,185.7977778222444,183.23125209535468,183.41212068821162,134427900
2016-09-16,184.69349670410156,184.97049568724546,184.00102566231874,184.78871345355248,155236400
2016-09-19,184.7281036376953,186.00053948037274,184.39917069092417,185.35133805892656,80250500
2016-09-20,184.73680114746094,185.74955403347792,184.70218287452053,185.5937519931861,69665300
2016-09-21,186.81422424316406,186.99599326108083,184.7540873198545,185.44657154019737,110284400
2016-09-22,187.9914093017578,188.29437524191394,187.5845885709727,187.83560730375967,76678700
2016-09-23,186.96133422851562,187.73171928856186,186.86611750387914,187.59321983308422,73630900
2016-09-26,185.44656372070312,186.30350118511032,185.24746576542455,186.12173217485798,89827300
2016-09-27,186.59780883789062,186.69301236764215,184.90987455818396,185.28209024518836,78494800
2016-09-28,187.5240478515625,187.67986310558356,185.85344205435965,186.82291222856895,87411000
2016-09-29,185.82742309570312,187.72309350815016,185.27343836764882,187.31625952885614,128070600
2016-09-30,187.229736328125,187.93952317988393,186.4160682432005,186.66708703993433,117202900
2016-10-03,186.7796173095703,187.00466909733623,186.13906701018166,186.81424878955872,83512100
2016-10-04,185.82742309570312,187.11717477559665,185.23016883592467,186.89212302008758,119948100
2016-10-05,186.64979553222656,187.0825966065336,186.39011224603422,186.4593620028882,72816000
2016-10-06,186.7796173095703,187.00466909733623,185.87939695046703,186.42471728390743,62927400
2016-10-07,186.1390838623047,187.2297510440085,185.40332994643552,187.05663325251228,89788300
2016-10-10,187.10848999023438,187.57590915502635,186.96133926783625,187.10848999023438,51855000
2016-10-11,184.74545288085938,186.74500485927447,184.00969900866514,186.67575510517855,130367400
